,Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,Batch_size,Epochs,Loss,Optimizer,train_accuracy,train_loss,val_accuracy,val_loss
25,2024-08-23 20:25:35,39.3min,0ad85f62dd2e4b71a6468e263a82d898,EfficientNetB5,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,50,Sparse_Categorical_Crossentropy,Adam,0.9688912034034728,0.091991513967514,0.8180000185966492,0.9060962796211244
26,2024-08-23 19:54:33,30.8min,ebfc6d3f414e4621a8f4ddb275df42a6,EfficientNetB4,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,50,Sparse_Categorical_Crossentropy,Adam,0.9770888090133668,0.0728084295988082,0.8220000267028809,1.10341477394104
27,2024-08-23 19:29:40,24.7min,f5583a5855be445f92cb93afd961142f,EfficientNetB3,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,50,Sparse_Categorical_Crossentropy,Adam,0.973620593547821,0.0786646753549575,0.8019999861717224,1.0759432315826416
28,2024-08-23 19:08:40,20.9min,ab05d1e7a86442f289c7ca1e6291376b,EfficientNetB2,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,50,Sparse_Categorical_Crossentropy,Adam,0.9856016635894777,0.0448588877916336,0.7799999713897705,1.2653248310089111
29,2024-08-23 18:48:03,20.5min,8d8a1b34114547719d452ef425ee58e6,EfficientNetB1,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,50,Sparse_Categorical_Crossentropy,Adam,0.98738831281662,0.0420995168387889,0.8199999928474426,1.1932390928268433
30,2024-08-23 18:18:40,17.2min,b675b3e645f641bc8815f5d2d78bf2a6,EfficientNetB0,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,50,Sparse_Categorical_Crossentropy,Adam,0.9889647960662842,0.0338967330753803,0.7979999780654907,1.8015968799591064
31,2024-08-23 17:35:02,43.6min,da259a051fa84263b9d20e51df691cc1,DenseNet201,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,50,Sparse_Categorical_Crossentropy,Adam,0.976037859916687,0.0688770413398742,0.7879999876022339,1.655685544013977
32,2024-08-23 17:00:00,34.8min,7ca0146386654f7ba9b7239189c80633,DenseNet169,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,50,Sparse_Categorical_Crossentropy,Adam,0.9044666290283204,0.2517712712287903,0.7300000190734863,1.662174105644226
33,2024-08-23 16:29:33,30.3min,27fb4236b8fb453682fa2d16881e09cd,DenseNet121,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,50,Sparse_Categorical_Crossentropy,Adam,0.9150814414024352,0.225791797041893,0.7580000162124634,1.3178973197937012
34,2024-08-23 15:52:44,36.8min,5698b74bc0ed4b7a9f950e3bfa06e313,ConvNeXtTiny,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,50,Sparse_Categorical_Crossentropy,Adam,1.0,9.6649628176e-06,0.8059999942779541,1.9704272747039795
35,2024-08-23 14:54:23,58.3min,7bdea96155f84ae1a3dd536a87206c6d,ConvNeXtSmall,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,50,Sparse_Categorical_Crossentropy,Adam,0.9883342385292052,0.0417884103953838,0.7940000295639038,2.030055284500122
36,2024-08-23 11:46:35,2.1h,8e6a4c64dded44cc9b847dedea04f015,ConvNeXtLarge,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,50,Sparse_Categorical_Crossentropy,Adam,1.0,9.7878155429e-06,0.871999979019165,1.0417293310165403
37,2024-08-23 10:29:13,1.3h,e325d13c8e9341e0a8b03b1e7b82b688,ConvNeXtBase,LOCAL,c:\Users\KARIMI\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,50,Sparse_Categorical_Crossentropy,Adam,0.9862322807312012,0.0764980837702751,0.828000009059906,2.356877088546753
38,2024-08-21 17:57:13,12.7min,2629a8e197ef46049ea75e7f2defdce7,VGG16,LOCAL,c:\Users\KARIMI\AppData\Local\anaconda3\envs\tf-gpu\lib\site-packages\ipykernel_launcher.py,KARIMI,Finished,32,50,Sparse_Categorical_Crossentropy,Adam,0.992222785949707,0.0314788036048412,0.7919999957084656,3.664949178695679
